Skapad av WizTree 4.08 2022-12-03 07:26:36 (Du kan dölja detta meddelande genom att göra en donation)
Filnamn,Storlek,Allokerat,Modifierad,Attribut,Filer,Mappar
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\cloud_save_files\76561198070792349\Starving Spacejunk\auto_save\Starving Spacejunk Cycle 79.~png",214321,217088,2022-01-20 00:06:32,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\cloud_save_files\76561198070792349\Starving Spacejunk\auto_save\Starving Spacejunk Cycle 79.png",214321,217088,2022-03-19 02:15:38,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\cloud_save_files\76561198070792349\Starving Spacejunk\auto_save\Starving Spacejunk Cycle 81.~~png",214230,217088,2022-01-20 00:17:57,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\cloud_save_files\76561198070792349\Starving Spacejunk\auto_save\Starving Spacejunk Cycle 81.~png",214230,217088,2022-01-20 00:17:53,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\cloud_save_files\76561198070792349\Starving Spacejunk\auto_save\Starving Spacejunk Cycle 81.png",214230,217088,2022-03-19 02:15:41,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\cloud_save_files\76561198070792349\Starving Spacejunk\auto_save\Starving Spacejunk Cycle 84.~~png",214190,217088,2022-01-20 00:28:34,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\cloud_save_files\76561198070792349\Starving Spacejunk\auto_save\Starving Spacejunk Cycle 84.~png",214190,217088,2022-01-20 00:28:31,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\cloud_save_files\76561198070792349\Starving Spacejunk\auto_save\Starving Spacejunk Cycle 84.png",214190,217088,2022-03-19 02:15:48,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\cloud_save_files\76561198070792349\Starving Spacejunk\auto_save\Starving Spacejunk Cycle 113.png",214127,217088,2022-10-09 17:49:22,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\cloud_save_files\76561198070792349\Starving Spacejunk\auto_save\Starving Spacejunk Cycle 77.~~png",213706,217088,2022-01-19 23:56:48,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\cloud_save_files\76561198070792349\Starving Spacejunk\auto_save\Starving Spacejunk Cycle 77.~png",213706,217088,2022-01-19 23:56:44,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\cloud_save_files\76561198070792349\Starving Spacejunk\auto_save\Starving Spacejunk Cycle 77.png",213706,217088,2022-03-19 02:15:32,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\cloud_save_files\76561198070792349\Starving Spacejunk\auto_save\Starving Spacejunk Cycle 122.png",211647,212992,2022-10-24 22:21:57,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\cloud_save_files\76561198070792349\Starving Spacejunk\auto_save\Starving Spacejunk Cycle 118.png",209535,212992,2022-10-24 22:04:51,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\cloud_save_files\76561198070792349\Starving Spacejunk\Starving Spacejunk.~png",200136,200704,2022-01-20 00:41:03,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2726552567\preview.png",175424,176128,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1874600082\preview.png",171115,172032,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1874600082\archived_versions\vanilla\preview.png",171115,172032,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2732419691\archived_versions\486499\anim\assets\solid_water_pump\waterPumpSolid.png",166329,167936,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2732419691\anim\assets\solid_water_pump\waterPumpSolid.png",166329,167936,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1872111766\Release_DLC1.Mod.FavoriteResources.dll",157184,159744,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1868454866\Release_DLC1.Mod.NoDrop.dll",147456,147456,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2732419691\SolidWaterPump.dll",77824,77824,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2732419691\archived_versions\486499\SolidWaterPump.dll",73728,73728,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2732419691\archived_versions\486499\anim\assets\solid_water_pump\waterPumpSolid_anim.bytes",68940,69632,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2732419691\anim\assets\solid_water_pump\waterPumpSolid_anim.bytes",68940,69632,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\RetiredColonies\Starving Spacejunk\Starving Spacejunk.json",52667,53248,2022-10-09 16:15:22,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2726552567\QuickPriority.pdb",30208,32768,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1822160024\WoundedGoToMedBed.dll",22528,24576,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1717463209\BiggerCameraZoomOut.dll",22528,24576,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1717526174\PlanBuildingsWithoutMaterials.dll",21504,24576,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1822160024\archived_versions\vanilla\WoundedGoToMedBed.dll",20992,24576,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1717463209\archived_versions\vanilla\BiggerCameraZoomOut.dll",20480,20480,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2632758219\RationalPriority.dll",19968,20480,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1766168866\HalfDoor.dll",12800,16384,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1766168866\archived_versions\vanilla\HalfDoor.dll",12800,16384,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\mods.json",8945,12288,2022-10-09 15:50:25,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1835394161\BuildOverPlants.dll",7680,8192,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1835394161\archived_versions\pre_mergedown\BuildOverPlants.dll",7680,8192,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2435244304\translations\ru.po",7358,8192,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2435244304\archived_versions\old-Vanilla\translations\ru.po",7356,8192,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2435244304\translations\ja.po",6941,8192,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2435244304\archived_versions\old-Vanilla\translations\ja.po",6941,8192,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2693850829\archived_versions\469369\BlockDecorBehindWalls.dll",6656,8192,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2435244304\translations\zh.po",6509,8192,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2726552567\QuickPriority.dll",5632,8192,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2722663035\tile_rep.dll",5632,8192,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2712872073\KFastPodNotification.dll",5632,8192,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2693850829\BlockDecorBehindWalls.dll",5632,8192,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2732972618\CleanDeconstruction.dll",4608,8192,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2686344355\NoSublimationWhenItemsAreInStorage.dll",4608,8192,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1718888149\better_air_filters.dll",4608,8192,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2732419691\archived_versions\486499\anim\assets\solid_water_pump\waterPumpSolid_build.bytes",1591,4096,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2732419691\anim\assets\solid_water_pump\waterPumpSolid_build.bytes",1591,4096,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2693850829\archived_versions\469369\translations\ru.po",1158,4096,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\kplayerprefs.yaml",935,4096,2022-10-09 16:15:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2732972618\description.txt",528,4096,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1718888149\mod_info.yaml",362,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2726552567\mod.yaml",249,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2632758219\mod.yaml",220,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2732972618\mod.yaml",201,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2732419691\settings.json",183,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2650613352\mod.yaml",173,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1960996649\mod.yaml",166,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2705421437\mod.yaml",158,0,2022-10-09 15:50:25,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1874600082\mod.yaml",157,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1881925531\mod.yaml",148,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\keybindings.json",147,0,2022-10-09 15:53:59,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1718888149\mod.yaml",140,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1855163252\mod.yaml",138,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1893887916\mod.yaml",130,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2686344355\mod.yaml",117,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2693850829\archived_versions\469369\mod_info.yaml",112,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2686344355\mod_info.yaml",112,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2732419691\mod.yaml",110,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2732419691\archived_versions\486499\mod.yaml",110,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2693850829\mod_info.yaml",110,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2435244304\mod_info.yaml",108,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1960996649\mod_info.yaml",108,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1893887916\mod_info.yaml",108,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1881925531\mod_info.yaml",108,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1874600082\mod_info.yaml",108,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1855163252\mod_info.yaml",108,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2732972618\mod_info.yaml",107,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1717526174\mod.yaml",105,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2693850829\mod.yaml",104,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2693850829\archived_versions\469369\mod.yaml",103,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2712872073\mod.yaml",95,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1893887916\archived_versions\vanilla\mod_info.yaml",94,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1874600082\archived_versions\vanilla\mod_info.yaml",94,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1855163252\archived_versions\vanilla\mod_info.yaml",94,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1717463209\mod_info.yaml",92,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1717526174\mod_info.yaml",91,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1822160024\mod_info.yaml",90,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2732419691\mod_info.yaml",87,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2732419691\archived_versions\486499\mod_info.yaml",87,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1872111766\mod_info.yaml",87,0,2022-10-09 15:50:22,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1868454866\mod_info.yaml",86,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2722663035\mod.yaml",85,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1835394161\mod_info.yaml",85,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1717463209\mod.yaml",85,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2726552567\mod_info.yaml",83,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2722663035\mod_info.yaml",83,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2712872073\mod_info.yaml",83,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2705421437\mod_info.yaml",83,0,2022-10-09 15:50:25,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2650613352\mod_info.yaml",83,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1822160024\mod.yaml",82,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2632758219\mod_info.yaml",74,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2435244304\mod.yaml",66,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1822160024\archived_versions\vanilla\mod_info.yaml",61,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1717463209\archived_versions\vanilla\mod_info.yaml",61,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\2435244304\archived_versions\old-Vanilla\mod_info.yaml",59,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1766168866\mod_info.yaml",59,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1814341183\archived_versions\dlc\mod_info.yaml",57,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1766168866\archived_versions\vanilla\mod_info.yaml",56,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1814341183\mod_info.yaml",54,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\cloud_save_files\76561198070792349\steam_autocloud.~vdf",52,0,2022-03-12 19:40:47,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\cloud_save_files\76561198070792349\steam_autocloud.vdf",52,0,2022-10-09 15:49:44,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1835394161\archived_versions\pre_mergedown\mod_info.yaml",47,0,2022-10-09 15:50:24,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\unlocks.json",39,0,2022-10-09 15:52:18,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1872111766\mod.yaml",27,0,2022-10-09 15:50:22,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\mods\Steam\1868454866\mod.yaml",16,0,2022-10-09 15:50:23,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\WorldGenSimSave.dat",0,0,2022-10-09 15:50:03,32,0,0
"C:\Users\chris\OneDrive\Documents\Klei\OxygenNotIncluded\WorldGenDataSave.dat",0,0,2022-10-09 15:50:03,32,0,0
